"Segment","Latitude","Longitude","Altitude (m)","Time (UTC ISO)","Time (UTC)","Time (Local)","UNIX Epoch Time"
1,"39.11916484724974","-77.07491859406608","153.37945556640625","2020-05-31T15:55:30.997Z","2020-05-31 15:55:30.997","2020-05-31 11:55:30.997","1590940530.997"
1,"39.11911099036363","-77.0749310198179","153.3101806640625","2020-05-31T15:55:31.997Z","2020-05-31 15:55:31.997","2020-05-31 11:55:31.997","1590940531.997"
1,"39.11905718234762","-77.07494331747199","153.25192260742188","2020-05-31T15:55:32.997Z","2020-05-31 15:55:32.997","2020-05-31 11:55:32.997","1590940532.997"
1,"39.11900337398794","-77.07495551311554","153.20437622070312","2020-05-31T15:55:33.997Z","2020-05-31 15:55:33.997","2020-05-31 11:55:33.997","1590940533.997"
1,"39.118949507571244","-77.0749676316923","153.16665649414062","2020-05-31T15:55:34.997Z","2020-05-31 15:55:34.997","2020-05-31 11:55:34.997","1590940534.997"
1,"39.11889551967756","-77.07497969526187","153.13748168945312","2020-05-31T15:55:35.997Z","2020-05-31 15:55:35.997","2020-05-31 11:55:35.997","1590940535.997"
1,"39.118841343748876","-77.07499172176298","153.11549377441406","2020-05-31T15:55:36.997Z","2020-05-31 15:55:36.997","2020-05-31 11:55:36.997","1590940536.997"
1,"39.11878691557727","-77.07500371818335","153.09986877441406","2020-05-31T15:55:37.997Z","2020-05-31 15:55:37.997","2020-05-31 11:55:37.997","1590940537.997"
1,"39.11873217736943","-77.07501567774965","153.09007263183594","2020-05-31T15:55:38.997Z","2020-05-31 15:55:38.997","2020-05-31 11:55:38.997","1590940538.997"
1,"39.11867707874383","-77.07502757984334","153.08535766601562","2020-05-31T15:55:39.997Z","2020-05-31 15:55:39.997","2020-05-31 11:55:39.997","1590940539.997"
1,"39.11862157765739","-77.07503938974384","153.08529663085938","2020-05-31T15:55:40.997Z","2020-05-31 15:55:40.997","2020-05-31 11:55:40.997","1590940540.997"
1,"39.11856563900967","-77.07505106971732","153.08978271484375","2020-05-31T15:55:41.997Z","2020-05-31 15:55:41.997","2020-05-31 11:55:41.997","1590940541.997"
1,"39.118509232494546","-77.07506259188953","153.09840393066406","2020-05-31T15:55:42.997Z","2020-05-31 15:55:42.997","2020-05-31 11:55:42.997","1590940542.997"
1,"39.11845233378837","-77.07507393900512","153.11032104492188","2020-05-31T15:55:43.997Z","2020-05-31 15:55:43.997","2020-05-31 11:55:43.997","1590940543.997"
1,"39.11839492686394","-77.0750851003498","153.12442016601562","2020-05-31T15:55:44.997Z","2020-05-31 15:55:44.997","2020-05-31 11:55:44.997","1590940544.997"
1,"39.11833700455145","-77.07509606965056","153.1395263671875","2020-05-31T15:55:45.997Z","2020-05-31 15:55:45.997","2020-05-31 11:55:45.997","1590940545.997"
1,"39.118278568527685","-77.07510684370827","153.1544647216797","2020-05-31T15:55:46.997Z","2020-05-31 15:55:46.997","2020-05-31 11:55:46.997","1590940546.997"
1,"39.11821963048277","-77.07511741987207","153.16812133789062","2020-05-31T15:55:47.997Z","2020-05-31 15:55:47.997","2020-05-31 11:55:47.997","1590940547.997"
1,"39.11816020998554","-77.07512779654401","153.17921447753906","2020-05-31T15:55:48.997Z","2020-05-31 15:55:48.997","2020-05-31 11:55:48.997","1590940548.997"
1,"39.118100329627886","-77.07513797633811","153.18603515625","2020-05-31T15:55:49.997Z","2020-05-31 15:55:49.997","2020-05-31 11:55:49.997","1590940549.997"
1,"39.11804001665377","-77.07514796183625","153.18612670898438","2020-05-31T15:55:50.997Z","2020-05-31 15:55:50.997","2020-05-31 11:55:50.997","1590940550.997"
1,"39.11797930719545","-77.07515774854542","153.17613220214844","2020-05-31T15:55:51.997Z","2020-05-31 15:55:51.997","2020-05-31 11:55:51.997","1590940551.997"
1,"39.117918247176945","-77.0751673240418","153.1514434814453","2020-05-31T15:55:52.997Z","2020-05-31 15:55:52.997","2020-05-31 11:55:52.997","1590940552.997"
1,"39.117856891152165","-77.07517666769698","153.10626220703125","2020-05-31T15:55:53.997Z","2020-05-31 15:55:53.997","2020-05-31 11:55:53.997","1590940553.997"
1,"39.11779529576295","-77.0751857581821","153.0349884033203","2020-05-31T15:55:54.997Z","2020-05-31 15:55:54.997","2020-05-31 11:55:54.997","1590940554.997"
1,"39.117733515497385","-77.07519458432925","152.93370056152344","2020-05-31T15:55:55.997Z","2020-05-31 15:55:55.997","2020-05-31 11:55:55.997","1590940555.997"
1,"39.117671608573104","-77.07520314201905","152.8012237548828","2020-05-31T15:55:56.997Z","2020-05-31 15:55:56.997","2020-05-31 11:55:56.997","1590940556.997"
1,"39.11760964092847","-77.07521143363006","152.63970947265625","2020-05-31T15:55:57.997Z","2020-05-31 15:55:57.997","2020-05-31 11:55:57.997","1590940557.997"
1,"39.117547683362275","-77.07521947323403","152.45419311523438","2020-05-31T15:55:58.997Z","2020-05-31 15:55:58.997","2020-05-31 11:55:58.997","1590940558.997"
1,"39.11748581056232","-77.07522728706486","152.25169372558594","2020-05-31T15:55:59.997Z","2020-05-31 15:55:59.997","2020-05-31 11:55:59.997","1590940559.997"
1,"39.11742410183619","-77.07523491218349","152.0403594970703","2020-05-31T15:56:00.997Z","2020-05-31 15:56:00.997","2020-05-31 11:56:00.997","1590940560.997"
1,"39.11736263739918","-77.07524239285263","151.82858276367188","2020-05-31T15:56:01.997Z","2020-05-31 15:56:01.997","2020-05-31 11:56:01.997","1590940561.997"
1,"39.11730149186108","-77.07524977703063","151.62417602539062","2020-05-31T15:56:02.997Z","2020-05-31 15:56:02.997","2020-05-31 11:56:02.997","1590940562.997"
1,"39.117240607998134","-77.07525712593655","151.433349609375","2020-05-31T15:56:03.999Z","2020-05-31 15:56:03.999","2020-05-31 11:56:03.999","1590940563.999"
1,"39.117180276786165","-77.07526444860987","151.2620849609375","2020-05-31T15:56:04.999Z","2020-05-31 15:56:04.999","2020-05-31 11:56:04.999","1590940564.999"
1,"39.117120405947404","-77.07527178728829","151.11399841308594","2020-05-31T15:56:05.999Z","2020-05-31 15:56:05.999","2020-05-31 11:56:05.999","1590940565.999"
1,"39.11706100789263","-77.07527916119481","150.99203491210938","2020-05-31T15:56:06.999Z","2020-05-31 15:56:06.999","2020-05-31 11:56:06.999","1590940566.999"
1,"39.11700207881873","-77.0752865862392","150.8981170654297","2020-05-31T15:56:07.999Z","2020-05-31 15:56:07.999","2020-05-31 11:56:07.999","1590940567.999"
1,"39.11694360188477","-77.07529408175579","150.83291625976562","2020-05-31T15:56:08.999Z","2020-05-31 15:56:08.999","2020-05-31 11:56:08.999","1590940568.999"
1,"39.11688555240772","-77.07530167504726","150.79576110839844","2020-05-31T15:56:09.999Z","2020-05-31 15:56:09.999","2020-05-31 11:56:09.999","1590940569.999"
1,"39.116827903895434","-77.07530939850835","150.78500366210938","2020-05-31T15:56:10.999Z","2020-05-31 15:56:10.999","2020-05-31 11:56:10.999","1590940570.999"
1,"39.11677063156623","-77.07531728490152","150.7987823486328","2020-05-31T15:56:11.999Z","2020-05-31 15:56:11.999","2020-05-31 11:56:11.999","1590940571.999"
1,"39.116713711626616","-77.07532536820018","150.8351593017578","2020-05-31T15:56:12.999Z","2020-05-31 15:56:12.999","2020-05-31 11:56:12.999","1590940572.999"
1,"39.116657118996514","-77.07533369084193","150.891845703125","2020-05-31T15:56:13.999Z","2020-05-31 15:56:13.999","2020-05-31 11:56:13.999","1590940573.999"
1,"39.11660082469703","-77.07534230640793","150.96580505371094","2020-05-31T15:56:14.999Z","2020-05-31 15:56:14.999","2020-05-31 11:56:14.999","1590940574.999"
1,"39.11654479390897","-77.07535127065313","151.0530548095703","2020-05-31T15:56:15.999Z","2020-05-31 15:56:15.999","2020-05-31 11:56:15.999","1590940575.999"
1,"39.116488986453405","-77.07536063265444","151.1488037109375","2020-05-31T15:56:16.999Z","2020-05-31 15:56:16.999","2020-05-31 11:56:16.999","1590940576.999"
1,"39.11643335865172","-77.07537042784662","151.247802734375","2020-05-31T15:56:17.999Z","2020-05-31 15:56:17.999","2020-05-31 11:56:17.999","1590940577.999"
1,"39.1163778640285","-77.0753806679088","151.3448944091797","2020-05-31T15:56:18.999Z","2020-05-31 15:56:18.999","2020-05-31 11:56:18.999","1590940578.999"
1,"39.11632245297242","-77.07539133305089","151.4355926513672","2020-05-31T15:56:19.999Z","2020-05-31 15:56:19.999","2020-05-31 11:56:19.999","1590940579.999"
1,"39.116267071405204","-77.07540236514265","151.51620483398438","2020-05-31T15:56:20.999Z","2020-05-31 15:56:20.999","2020-05-31 11:56:20.999","1590940580.999"
1,"39.11621165933049","-77.07541366012505","151.5838623046875","2020-05-31T15:56:21.999Z","2020-05-31 15:56:21.999","2020-05-31 11:56:21.999","1590940581.999"
1,"39.11615615227743","-77.07542507309871","151.6365966796875","2020-05-31T15:56:22.999Z","2020-05-31 15:56:22.999","2020-05-31 11:56:22.999","1590940582.999"
1,"39.11610048529372","-77.07543644070653","151.67347717285156","2020-05-31T15:56:23.999Z","2020-05-31 15:56:23.999","2020-05-31 11:56:23.999","1590940583.999"
1,"39.116044599199924","-77.07544760744852","151.69459533691406","2020-05-31T15:56:24.999Z","2020-05-31 15:56:24.999","2020-05-31 11:56:24.999","1590940584.999"
1,"39.115988445626655","-77.0754584466374","151.70046997070312","2020-05-31T15:56:25.999Z","2020-05-31 15:56:25.999","2020-05-31 11:56:25.999","1590940585.999"
1,"39.11593198721176","-77.07546887387554","151.69134521484375","2020-05-31T15:56:26.999Z","2020-05-31 15:56:26.999","2020-05-31 11:56:26.999","1590940586.999"
1,"39.115875196195326","-77.07547884757638","151.66680908203125","2020-05-31T15:56:27.999Z","2020-05-31 15:56:27.999","2020-05-31 11:56:27.999","1590940587.999"
1,"39.11581805382009","-77.0754883581968","151.62619018554688","2020-05-31T15:56:28.999Z","2020-05-31 15:56:28.999","2020-05-31 11:56:28.999","1590940588.999"
1,"39.11576054973875","-77.07549741757494","151.56915283203125","2020-05-31T15:56:29.999Z","2020-05-31 15:56:29.999","2020-05-31 11:56:29.999","1590940589.999"
1,"39.115702681441036","-77.07550605268109","151.4958953857422","2020-05-31T15:56:30.999Z","2020-05-31 15:56:30.999","2020-05-31 11:56:30.999","1590940590.999"
1,"39.11564445424351","-77.07551430328958","151.40728759765625","2020-05-31T15:56:31.999Z","2020-05-31 15:56:31.999","2020-05-31 11:56:31.999","1590940591.999"
1,"39.11558587773369","-77.07552221958458","151.30471801757812","2020-05-31T15:56:32.999Z","2020-05-31 15:56:32.999","2020-05-31 11:56:32.999","1590940592.999"
1,"39.11552695979417","-77.07552985632147","151.1897735595703","2020-05-31T15:56:33.999Z","2020-05-31 15:56:33.999","2020-05-31 11:56:33.999","1590940593.999"
1,"39.11546770415994","-77.07553727063132","151.0637664794922","2020-05-31T15:56:34.999Z","2020-05-31 15:56:34.999","2020-05-31 11:56:34.999","1590940594.999"
1,"39.11540811006703","-77.07554452209168","150.92787170410156","2020-05-31T15:56:35.999Z","2020-05-31 15:56:35.999","2020-05-31 11:56:35.999","1590940595.999"
1,"39.11534817351657","-77.07555167107907","150.78309631347656","2020-05-31T15:56:36.999Z","2020-05-31 15:56:36.999","2020-05-31 11:56:36.999","1590940596.999"
1,"39.115287888713304","-77.0755587791667","150.630126953125","2020-05-31T15:56:37.999Z","2020-05-31 15:56:37.999","2020-05-31 11:56:37.999","1590940597.999"
1,"39.1152272473811","-77.07556590532617","150.46920776367188","2020-05-31T15:56:38.999Z","2020-05-31 15:56:38.999","2020-05-31 11:56:38.999","1590940598.999"
1,"39.11516623810814","-77.07557309686379","150.30044555664062","2020-05-31T15:56:39.999Z","2020-05-31 15:56:39.999","2020-05-31 11:56:39.999","1590940599.999"
1,"39.11510484862788","-77.07558038768724","150.124267578125","2020-05-31T15:56:40.999Z","2020-05-31 15:56:40.999","2020-05-31 11:56:40.999","1590940600.999"
1,"39.115043070476766","-77.0755878051971","149.9416046142578","2020-05-31T15:56:41.999Z","2020-05-31 15:56:41.999","2020-05-31 11:56:41.999","1590940601.999"
1,"39.11498090006761","-77.07559537332753","149.75379943847656","2020-05-31T15:56:42.999Z","2020-05-31 15:56:42.999","2020-05-31 11:56:42.999","1590940602.999"
1,"39.11491833682807","-77.07560310587988","149.5624237060547","2020-05-31T15:56:43.999Z","2020-05-31 15:56:43.999","2020-05-31 11:56:43.999","1590940603.999"
1,"39.114855383327104","-77.0756109988378","149.36936950683594","2020-05-31T15:56:44.999Z","2020-05-31 15:56:44.999","2020-05-31 11:56:44.999","1590940604.999"
1,"39.11479204568293","-77.07561903110849","149.1765899658203","2020-05-31T15:56:45.999Z","2020-05-31 15:56:45.999","2020-05-31 11:56:45.999","1590940605.999"
1,"39.11472833229302","-77.07562717115925","148.98583984375","2020-05-31T15:56:46.999Z","2020-05-31 15:56:46.999","2020-05-31 11:56:46.999","1590940606.999"
1,"39.11466425296834","-77.07563538086663","148.79835510253906","2020-05-31T15:56:47.999Z","2020-05-31 15:56:47.999","2020-05-31 11:56:47.999","1590940607.999"
1,"39.11459981838392","-77.07564361394708","148.61485290527344","2020-05-31T15:56:48.999Z","2020-05-31 15:56:48.999","2020-05-31 11:56:48.999","1590940608.999"
1,"39.11453504044909","-77.07565181527295","148.4355926513672","2020-05-31T15:56:49.999Z","2020-05-31 15:56:49.999","2020-05-31 11:56:49.999","1590940609.999"
1,"39.114469936053545","-77.07565992138129","148.26058959960938","2020-05-31T15:56:50.999Z","2020-05-31 15:56:50.999","2020-05-31 11:56:50.999","1590940610.999"
1,"39.11440453122504","-77.07566786004668","148.0899200439453","2020-05-31T15:56:51.999Z","2020-05-31 15:56:51.999","2020-05-31 11:56:51.999","1590940611.999"
1,"39.11433886415923","-77.07567555448742","147.92434692382812","2020-05-31T15:56:52.999Z","2020-05-31 15:56:52.999","2020-05-31 11:56:52.999","1590940612.999"
1,"39.11427298718745","-77.07568293296436","147.7650146484375","2020-05-31T15:56:53.999Z","2020-05-31 15:56:53.999","2020-05-31 11:56:53.999","1590940613.999"
1,"39.11420696461811","-77.07568994022151","147.6128692626953","2020-05-31T15:56:54.999Z","2020-05-31 15:56:54.999","2020-05-31 11:56:54.999","1590940614.999"
1,"39.1141408677965","-77.07569654316266","147.4682159423828","2020-05-31T15:56:55.999Z","2020-05-31 15:56:55.999","2020-05-31 11:56:55.999","1590940615.999"
1,"39.114074772334","-77.07570272360032","147.33091735839844","2020-05-31T15:56:56.999Z","2020-05-31 15:56:56.999","2020-05-31 11:56:56.999","1590940616.999"
1,"39.11400882139322","-77.07570846387141","147.2010498046875","2020-05-31T15:56:57.998Z","2020-05-31 15:56:57.998","2020-05-31 11:56:57.998","1590940617.998"
1,"39.11394295590983","-77.07571377280546","147.0782012939453","2020-05-31T15:56:58.998Z","2020-05-31 15:56:58.998","2020-05-31 11:56:58.998","1590940618.998"
1,"39.11387730599373","-77.07571866384846","146.9620361328125","2020-05-31T15:56:59.998Z","2020-05-31 15:56:59.998","2020-05-31 11:56:59.998","1590940619.998"
1,"39.113811925005244","-77.07572318790086","146.85177612304688","2020-05-31T15:57:00.998Z","2020-05-31 15:57:00.998","2020-05-31 11:57:00.998","1590940620.998"
1,"39.11374685822175","-77.07572742419566","146.7465057373047","2020-05-31T15:57:01.998Z","2020-05-31 15:57:01.998","2020-05-31 11:57:01.998","1590940621.998"
1,"39.11368214921554","-77.07573146456222","146.64556884765625","2020-05-31T15:57:02.998Z","2020-05-31 15:57:02.998","2020-05-31 11:57:02.998","1590940622.998"
1,"39.11361784315563","-77.07573539107356","146.54855346679688","2020-05-31T15:57:03.998Z","2020-05-31 15:57:03.998","2020-05-31 11:57:03.998","1590940623.998"
1,"39.11355398590573","-77.07573925853676","146.4556121826172","2020-05-31T15:57:04.998Z","2020-05-31 15:57:04.998","2020-05-31 11:57:04.998","1590940624.998"
1,"39.113490623387264","-77.07574309267497","146.367431640625","2020-05-31T15:57:05.998Z","2020-05-31 15:57:05.998","2020-05-31 11:57:05.998","1590940625.998"
1,"39.11342780420312","-77.07574690239794","146.28501892089844","2020-05-31T15:57:06.998Z","2020-05-31 15:57:06.998","2020-05-31 11:57:06.998","1590940626.998"
1,"39.11336558274309","-77.07575069538449","146.20938110351562","2020-05-31T15:57:07.998Z","2020-05-31 15:57:07.998","2020-05-31 11:57:07.998","1590940627.998"
1,"39.11330401901643","-77.07575448758914","146.14122009277344","2020-05-31T15:57:08.998Z","2020-05-31 15:57:08.998","2020-05-31 11:57:08.998","1590940628.998"
1,"39.1132431747407","-77.07575830330573","146.0810089111328","2020-05-31T15:57:09.998Z","2020-05-31 15:57:09.998","2020-05-31 11:57:09.998","1590940629.998"
1,"39.11318310739865","-77.07576216819362","146.0291290283203","2020-05-31T15:57:10.998Z","2020-05-31 15:57:10.998","2020-05-31 11:57:10.998","1590940630.998"
1,"39.11312386615206","-77.07576610366358","145.9863739013672","2020-05-31T15:57:11.998Z","2020-05-31 15:57:11.998","2020-05-31 11:57:11.998","1590940631.998"
1,"39.11306548991882","-77.07577012876436","145.95382690429688","2020-05-31T15:57:12.998Z","2020-05-31 15:57:12.998","2020-05-31 11:57:12.998","1590940632.998"
1,"39.11300800541603","-77.07577426314553","145.93255615234375","2020-05-31T15:57:13.998Z","2020-05-31 15:57:13.998","2020-05-31 11:57:13.998","1590940633.998"
1,"39.11295142163827","-77.07577852318045","145.92349243164062","2020-05-31T15:57:14.998Z","2020-05-31 15:57:14.998","2020-05-31 11:57:14.998","1590940634.998"
1,"39.112895723187464","-77.07578291907951","145.92681884765625","2020-05-31T15:57:15.998Z","2020-05-31 15:57:15.998","2020-05-31 11:57:15.998","1590940635.998"
1,"39.11284087263118","-77.07578746057212","145.9417266845703","2020-05-31T15:57:16.998Z","2020-05-31 15:57:16.998","2020-05-31 11:57:16.998","1590940636.998"
1,"39.112786817646615","-77.07579216094983","145.9671630859375","2020-05-31T15:57:17.998Z","2020-05-31 15:57:17.998","2020-05-31 11:57:17.998","1590940637.998"
1,"39.11273349336634","-77.07579703451303","146.00216674804688","2020-05-31T15:57:18.998Z","2020-05-31 15:57:18.998","2020-05-31 11:57:18.998","1590940638.998"
1,"39.112680824401814","-77.0758020903265","146.0458221435547","2020-05-31T15:57:19.998Z","2020-05-31 15:57:19.998","2020-05-31 11:57:19.998","1590940639.998"
1,"39.11262872820884","-77.07580732954055","146.09698486328125","2020-05-31T15:57:20.998Z","2020-05-31 15:57:20.998","2020-05-31 11:57:20.998","1590940640.998"
1,"39.112577117441624","-77.07581274843875","146.15419006347656","2020-05-31T15:57:21.998Z","2020-05-31 15:57:21.998","2020-05-31 11:57:21.998","1590940641.998"
1,"39.112525903084986","-77.0758183384083","146.21641540527344","2020-05-31T15:57:22.998Z","2020-05-31 15:57:22.998","2020-05-31 11:57:22.998","1590940642.998"
1,"39.11247499962183","-77.07582408982778","146.28358459472656","2020-05-31T15:57:23.998Z","2020-05-31 15:57:23.998","2020-05-31 11:57:23.998","1590940643.998"
1,"39.11242433141155","-77.07583000122587","146.35592651367188","2020-05-31T15:57:24.998Z","2020-05-31 15:57:24.998","2020-05-31 11:57:24.998","1590940644.998"
1,"39.11237383536959","-77.07583608059622","146.43331909179688","2020-05-31T15:57:25.998Z","2020-05-31 15:57:25.998","2020-05-31 11:57:25.998","1590940645.998"
1,"39.11232346049506","-77.07584234092263","146.51499938964844","2020-05-31T15:57:26.998Z","2020-05-31 15:57:26.998","2020-05-31 11:57:26.998","1590940646.998"
1,"39.11227316829909","-77.07584879266224","146.60018920898438","2020-05-31T15:57:27.998Z","2020-05-31 15:57:27.998","2020-05-31 11:57:27.998","1590940647.998"
1,"39.112222930462345","-77.07585543513832","146.68820190429688","2020-05-31T15:57:28.998Z","2020-05-31 15:57:28.998","2020-05-31 11:57:28.998","1590940648.998"
1,"39.11217272669638","-77.07586225862995","146.77813720703125","2020-05-31T15:57:29.998Z","2020-05-31 15:57:29.998","2020-05-31 11:57:29.998","1590940649.998"
1,"39.1121225464761","-77.07586925488151","146.86964416503906","2020-05-31T15:57:30.998Z","2020-05-31 15:57:30.998","2020-05-31 11:57:30.998","1590940650.998"
1,"39.11207238653647","-77.0758764226954","146.9626922607422","2020-05-31T15:57:31.998Z","2020-05-31 15:57:31.998","2020-05-31 11:57:31.998","1590940651.998"
1,"39.11202224752323","-77.07588376602733","147.05702209472656","2020-05-31T15:57:32.998Z","2020-05-31 15:57:32.998","2020-05-31 11:57:32.998","1590940652.998"
1,"39.11197213307808","-77.07589128829152","147.1520538330078","2020-05-31T15:57:33.998Z","2020-05-31 15:57:33.998","2020-05-31 11:57:33.998","1590940653.998"
1,"39.11192204526754","-77.07589898232469","147.24693298339844","2020-05-31T15:57:34.998Z","2020-05-31 15:57:34.998","2020-05-31 11:57:34.998","1590940654.998"
1,"39.11187198049506","-77.07590682096722","147.34097290039062","2020-05-31T15:57:35.998Z","2020-05-31 15:57:35.998","2020-05-31 11:57:35.998","1590940655.998"
1,"39.11182192841404","-77.07591475696576","147.43348693847656","2020-05-31T15:57:36.998Z","2020-05-31 15:57:36.998","2020-05-31 11:57:36.998","1590940656.998"
1,"39.11177187153074","-77.07592272645614","147.52383422851562","2020-05-31T15:57:37.998Z","2020-05-31 15:57:37.998","2020-05-31 11:57:37.998","1590940657.998"
1,"39.11172183651415","-77.07593064455106","147.61160278320312","2020-05-31T15:57:38.997Z","2020-05-31 15:57:38.997","2020-05-31 11:57:38.997","1590940658.997"
1,"39.11167169517718","-77.07593844284482","147.6969757080078","2020-05-31T15:57:39.997Z","2020-05-31 15:57:39.997","2020-05-31 11:57:39.997","1590940659.997"
1,"39.11162146619338","-77.07594602601044","147.7801971435547","2020-05-31T15:57:40.997Z","2020-05-31 15:57:40.997","2020-05-31 11:57:40.997","1590940660.997"
1,"39.111571119136464","-77.07595331118154","147.86187744140625","2020-05-31T15:57:41.997Z","2020-05-31 15:57:41.997","2020-05-31 11:57:41.997","1590940661.997"
1,"39.111520630969615","-77.07596023327622","147.94264221191406","2020-05-31T15:57:42.997Z","2020-05-31 15:57:42.997","2020-05-31 11:57:42.997","1590940662.997"
1,"39.111469990372406","-77.07596675414608","148.02305603027344","2020-05-31T15:57:43.997Z","2020-05-31 15:57:43.997","2020-05-31 11:57:43.997","1590940663.997"
1,"39.111419200391296","-77.07597286462743","148.1035919189453","2020-05-31T15:57:44.997Z","2020-05-31 15:57:44.997","2020-05-31 11:57:44.997","1590940664.997"
1,"39.11136828049965","-77.07597858025416","148.18495178222656","2020-05-31T15:57:45.997Z","2020-05-31 15:57:45.997","2020-05-31 11:57:45.997","1590940665.997"
1,"39.111317265559286","-77.0759839354035","148.26808166503906","2020-05-31T15:57:46.997Z","2020-05-31 15:57:46.997","2020-05-31 11:57:46.997","1590940666.997"
1,"39.11126620373597","-77.07598898171366","148.35386657714844","2020-05-31T15:57:47.997Z","2020-05-31 15:57:47.997","2020-05-31 11:57:47.997","1590940667.997"
1,"39.11121515058147","-77.07599378805524","148.44290161132812","2020-05-31T15:57:48.997Z","2020-05-31 15:57:48.997","2020-05-31 11:57:48.997","1590940668.997"
1,"39.111164157916726","-77.07599843441086","148.53472900390625","2020-05-31T15:57:49.997Z","2020-05-31 15:57:49.997","2020-05-31 11:57:49.997","1590940669.997"
1,"39.11111326763598","-77.07600299556962","148.6279754638672","2020-05-31T15:57:50.997Z","2020-05-31 15:57:50.997","2020-05-31 11:57:50.997","1590940670.997"
1,"39.11106251277543","-77.07600752719522","148.72128295898438","2020-05-31T15:57:51.997Z","2020-05-31 15:57:51.997","2020-05-31 11:57:51.997","1590940671.997"
1,"39.111011919107845","-77.07601206579602","148.81349182128906","2020-05-31T15:57:52.997Z","2020-05-31 15:57:52.997","2020-05-31 11:57:52.997","1590940672.997"
1,"39.11096150544671","-77.0760166326366","148.9034881591797","2020-05-31T15:57:53.997Z","2020-05-31 15:57:53.997","2020-05-31 11:57:53.997","1590940673.997"
1,"39.11091128808187","-77.07602123675757","148.9904022216797","2020-05-31T15:57:54.997Z","2020-05-31 15:57:54.997","2020-05-31 11:57:54.997","1590940674.997"
1,"39.11086128784249","-77.07602588138359","149.073974609375","2020-05-31T15:57:55.997Z","2020-05-31 15:57:55.997","2020-05-31 11:57:55.997","1590940675.997"
1,"39.1108115328344","-77.0760305724385","149.1541748046875","2020-05-31T15:57:56.997Z","2020-05-31 15:57:56.997","2020-05-31 11:57:56.997","1590940676.997"
1,"39.11076206258497","-77.0760353274152","149.2310333251953","2020-05-31T15:57:57.997Z","2020-05-31 15:57:57.997","2020-05-31 11:57:57.997","1590940677.997"
1,"39.11071293280892","-77.07604017438199","149.30499267578125","2020-05-31T15:57:58.997Z","2020-05-31 15:57:58.997","2020-05-31 11:57:58.997","1590940678.997"
1,"39.11066420869955","-77.07604514106447","149.37681579589844","2020-05-31T15:57:59.997Z","2020-05-31 15:57:59.997","2020-05-31 11:57:59.997","1590940679.997"
1,"39.11061595639232","-77.07605025100429","149.44696044921875","2020-05-31T15:58:00.997Z","2020-05-31 15:58:00.997","2020-05-31 11:58:00.997","1590940680.997"
1,"39.11056824397904","-77.07605552117833","149.51528930664062","2020-05-31T15:58:01.997Z","2020-05-31 15:58:01.997","2020-05-31 11:58:01.997","1590940681.997"
1,"39.11052114515994","-77.07606095086007","149.58169555664062","2020-05-31T15:58:02.997Z","2020-05-31 15:58:02.997","2020-05-31 11:58:02.997","1590940682.997"
1,"39.11047474105483","-77.07606651354112","149.6465606689453","2020-05-31T15:58:03.997Z","2020-05-31 15:58:03.997","2020-05-31 11:58:03.997","1590940683.997"
1,"39.11042912229965","-77.07607215853197","149.71063232421875","2020-05-31T15:58:04.997Z","2020-05-31 15:58:04.997","2020-05-31 11:58:04.997","1590940684.997"
1,"39.11038439262242","-77.0760778134563","149.7747802734375","2020-05-31T15:58:05.997Z","2020-05-31 15:58:05.997","2020-05-31 11:58:05.997","1590940685.997"
1,"39.110340668736654","-77.07608339404423","149.83970642089844","2020-05-31T15:58:06.997Z","2020-05-31 15:58:06.997","2020-05-31 11:58:06.997","1590940686.997"
1,"39.11029806905654","-77.07608882642597","149.9054412841797","2020-05-31T15:58:07.997Z","2020-05-31 15:58:07.997","2020-05-31 11:58:07.997","1590940687.997"
1,"39.11025669699233","-77.07609406222824","149.97125244140625","2020-05-31T15:58:08.997Z","2020-05-31 15:58:08.997","2020-05-31 11:58:08.997","1590940688.997"
1,"39.11021655562456","-77.0760990864451","150.0359649658203","2020-05-31T15:58:09.999Z","2020-05-31 15:58:09.999","2020-05-31 11:58:09.999","1590940689.999"
1,"39.11017786174955","-77.07610386702083","150.09783935546875","2020-05-31T15:58:10.999Z","2020-05-31 15:58:10.999","2020-05-31 11:58:10.999","1590940690.999"
1,"39.11014056180743","-77.07610841018514","150.1559295654297","2020-05-31T15:58:11.999Z","2020-05-31 15:58:11.999","2020-05-31 11:58:11.999","1590940691.999"
1,"39.110104655523884","-77.07611272126216","150.20980834960938","2020-05-31T15:58:12.999Z","2020-05-31 15:58:12.999","2020-05-31 11:58:12.999","1590940692.999"
1,"39.11007011307795","-77.07611681241231","150.25987243652344","2020-05-31T15:58:13.999Z","2020-05-31 15:58:13.999","2020-05-31 11:58:13.999","1590940693.999"
1,"39.11003687327731","-77.07612070303601","150.30703735351562","2020-05-31T15:58:14.999Z","2020-05-31 15:58:14.999","2020-05-31 11:58:14.999","1590940694.999"
1,"39.11000484120282","-77.07612442403496","150.35223388671875","2020-05-31T15:58:15.999Z","2020-05-31 15:58:15.999","2020-05-31 11:58:15.999","1590940695.999"
1,"39.10997388915574","-77.0761280144512","150.39625549316406","2020-05-31T15:58:16.999Z","2020-05-31 15:58:16.999","2020-05-31 11:58:16.999","1590940696.999"
1,"39.10996539197545","-77.07612906915432","150.26319885253906","2020-05-31T15:58:17.999Z","2020-05-31 15:58:17.999","2020-05-31 11:58:17.999","1590940697.999"
